# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-10 18:39:54 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 13337000 LOCHSA RIVER NR LOWELL ID
# -----------------------------------------------------------------------------------
#
# Data provided for site 13337000
#            TS   parameter     statistic     Description
#         46504       00010     00001     Temperature, water, degrees Celsius (Maximum)
#         46505       00010     00002     Temperature, water, degrees Celsius (Minimum)
#         46507       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	46507_00060_00003	46507_00060_00003_cd
USGS	13337000	2002-09-11	439	A
USGS	13337000	2002-09-12	424	A
USGS	13337000	2002-09-13	412	A
USGS	13337000	2002-09-14	400	A
USGS	13337000	2002-09-15	393	A
USGS	13337000	2002-09-16	385	A
USGS	13337000	2002-09-17	411	A
USGS	13337000	2002-09-18	499	A
USGS	13337000	2002-09-19	450	A
USGS	13337000	2002-09-20	420	A
USGS	13337000	2002-09-21	395	A
USGS	13337000	2002-09-22	384	A
USGS	13337000	2002-09-23	382	A
USGS	13337000	2002-09-24	379	A
USGS	13337000	2002-09-25	373	A
USGS	13337000	2002-09-26	367	A
USGS	13337000	2002-09-27	366	A
USGS	13337000	2002-09-28	369	A
USGS	13337000	2002-09-29	382	A
USGS	13337000	2002-09-30	474	A
USGS	13337000	2002-10-01	502	A
USGS	13337000	2002-10-02	457	A
USGS	13337000	2002-10-03	424	A
USGS	13337000	2002-10-04	417	A
USGS	13337000	2002-10-05	426	A
USGS	13337000	2002-10-06	452	A
USGS	13337000	2002-10-07	450	A
USGS	13337000	2002-10-08	426	A
USGS	13337000	2002-10-09	409	A
USGS	13337000	2002-10-10	396	A
USGS	13337000	2002-10-11	389	A
USGS	13337000	2002-10-12	383	A
USGS	13337000	2002-10-13	382	A
USGS	13337000	2002-10-14	380	A
USGS	13337000	2002-10-15	377	A
USGS	13337000	2002-10-16	372	A
USGS	13337000	2002-10-17	371	A
USGS	13337000	2002-10-18	367	A
USGS	13337000	2002-10-19	362	A
USGS	13337000	2002-10-20	358	A
USGS	13337000	2002-10-21	355	A
USGS	13337000	2002-10-22	355	A
USGS	13337000	2002-10-23	354	A
USGS	13337000	2002-10-24	347	A
USGS	13337000	2002-10-25	329	A
USGS	13337000	2002-10-26	316	A
USGS	13337000	2002-10-27	322	A
USGS	13337000	2002-10-28	364	A
USGS	13337000	2002-10-29	412	A
USGS	13337000	2002-10-30	342	A
USGS	13337000	2002-10-31	240	A:e
USGS	13337000	2002-11-01	150	A:e
USGS	13337000	2002-11-02	130	A:e
USGS	13337000	2002-11-03	140	A:e
USGS	13337000	2002-11-04	180	A:e
USGS	13337000	2002-11-05	260	A:e
USGS	13337000	2002-11-06	340	A:e
USGS	13337000	2002-11-07	382	A
USGS	13337000	2002-11-08	440	A
USGS	13337000	2002-11-09	587	A
USGS	13337000	2002-11-10	596	A
USGS	13337000	2002-11-11	524	A
USGS	13337000	2002-11-12	480	A
USGS	13337000	2002-11-13	576	A
USGS	13337000	2002-11-14	654	A
USGS	13337000	2002-11-15	593	A
USGS	13337000	2002-11-16	493	A
USGS	13337000	2002-11-17	509	A
USGS	13337000	2002-11-18	508	A
USGS	13337000	2002-11-19	472	A
USGS	13337000	2002-11-20	522	A
USGS	13337000	2002-11-21	559	A
USGS	13337000	2002-11-22	575	A
USGS	13337000	2002-11-23	686	A
USGS	13337000	2002-11-24	758	A
USGS	13337000	2002-11-25	581	A
USGS	13337000	2002-11-26	470	A
USGS	13337000	2002-11-27	419	A
USGS	13337000	2002-11-28	399	A
USGS	13337000	2002-11-29	416	A
USGS	13337000	2002-11-30	459	A
USGS	13337000	2002-12-01	429	A
USGS	13337000	2002-12-02	405	A
USGS	13337000	2002-12-03	419	A
USGS	13337000	2002-12-04	418	A
USGS	13337000	2002-12-05	425	A
USGS	13337000	2002-12-06	433	A
USGS	13337000	2002-12-07	408	A
USGS	13337000	2002-12-08	347	A
USGS	13337000	2002-12-09	280	A
USGS	13337000	2002-12-10	305	A
USGS	13337000	2002-12-11	368	A
USGS	13337000	2002-12-12	441	A
USGS	13337000	2002-12-13	485	A
USGS	13337000	2002-12-14	544	A
USGS	13337000	2002-12-15	607	A
USGS	13337000	2002-12-16	600	A
USGS	13337000	2002-12-17	605	A
USGS	13337000	2002-12-18	527	A
USGS	13337000	2002-12-19	454	A
USGS	13337000	2002-12-20	406	A
USGS	13337000	2002-12-21	365	A
USGS	13337000	2002-12-22	401	A
USGS	13337000	2002-12-23	425	A
USGS	13337000	2002-12-24	420	A
USGS	13337000	2002-12-25	373	A
USGS	13337000	2002-12-26	407	A
USGS	13337000	2002-12-27	393	A
USGS	13337000	2002-12-28	517	A
USGS	13337000	2002-12-29	600	A
USGS	13337000	2002-12-30	530	A
USGS	13337000	2002-12-31	501	A
USGS	13337000	2003-01-01	514	A
USGS	13337000	2003-01-02	503	A
USGS	13337000	2003-01-03	764	A
USGS	13337000	2003-01-04	774	A
USGS	13337000	2003-01-05	956	A
USGS	13337000	2003-01-06	836	A
USGS	13337000	2003-01-07	668	A
USGS	13337000	2003-01-08	560	A
USGS	13337000	2003-01-09	474	A
USGS	13337000	2003-01-10	411	A
USGS	13337000	2003-01-11	408	A
USGS	13337000	2003-01-12	474	A
USGS	13337000	2003-01-13	729	A
USGS	13337000	2003-01-14	744	A
USGS	13337000	2003-01-15	756	A
USGS	13337000	2003-01-16	676	A
USGS	13337000	2003-01-17	580	A
USGS	13337000	2003-01-18	504	A
USGS	13337000	2003-01-19	486	A
USGS	13337000	2003-01-20	498	A
USGS	13337000	2003-01-21	567	A
USGS	13337000	2003-01-22	625	A
USGS	13337000	2003-01-23	974	A
USGS	13337000	2003-01-24	956	A
USGS	13337000	2003-01-25	910	A
USGS	13337000	2003-01-26	1420	A
USGS	13337000	2003-01-27	4420	A
USGS	13337000	2003-01-28	3380	A
USGS	13337000	2003-01-29	2390	A
USGS	13337000	2003-01-30	2530	A
USGS	13337000	2003-01-31	3920	A
USGS	13337000	2003-02-01	7980	A
USGS	13337000	2003-02-02	5780	A
USGS	13337000	2003-02-03	4310	A
USGS	13337000	2003-02-04	3450	A
USGS	13337000	2003-02-05	2890	A
USGS	13337000	2003-02-06	2460	A
USGS	13337000	2003-02-07	2170	A
USGS	13337000	2003-02-08	1980	A
USGS	13337000	2003-02-09	1850	A
USGS	13337000	2003-02-10	1710	A
USGS	13337000	2003-02-11	1560	A
USGS	13337000	2003-02-12	1430	A
USGS	13337000	2003-02-13	1380	A
USGS	13337000	2003-02-14	1410	A
USGS	13337000	2003-02-15	1350	A
USGS	13337000	2003-02-16	1330	A
USGS	13337000	2003-02-17	1370	A
USGS	13337000	2003-02-18	1340	A
USGS	13337000	2003-02-19	1290	A
USGS	13337000	2003-02-20	1270	A
USGS	13337000	2003-02-21	1410	A
USGS	13337000	2003-02-22	1820	A
USGS	13337000	2003-02-23	1700	A
USGS	13337000	2003-02-24	1200	A:e
USGS	13337000	2003-02-25	1100	A:e
USGS	13337000	2003-02-26	1200	A:e
USGS	13337000	2003-02-27	1200	A:e
USGS	13337000	2003-02-28	1240	A
USGS	13337000	2003-03-01	1190	A
USGS	13337000	2003-03-02	1120	A
USGS	13337000	2003-03-03	1100	A
USGS	13337000	2003-03-04	1050	A
USGS	13337000	2003-03-05	1060	A
USGS	13337000	2003-03-06	1220	A
USGS	13337000	2003-03-07	1250	A
USGS	13337000	2003-03-08	1330	A
USGS	13337000	2003-03-09	1420	A
USGS	13337000	2003-03-10	1690	A
USGS	13337000	2003-03-11	2060	A
USGS	13337000	2003-03-12	3440	A
USGS	13337000	2003-03-13	4090	A
USGS	13337000	2003-03-14	4110	A
USGS	13337000	2003-03-15	4160	A
USGS	13337000	2003-03-16	4140	A
USGS	13337000	2003-03-17	3930	A
USGS	13337000	2003-03-18	3560	A
USGS	13337000	2003-03-19	3260	A
USGS	13337000	2003-03-20	3100	A
USGS	13337000	2003-03-21	2920	A
USGS	13337000	2003-03-22	3380	A
USGS	13337000	2003-03-23	5410	A
USGS	13337000	2003-03-24	4770	A
USGS	13337000	2003-03-25	4230	A
USGS	13337000	2003-03-26	4020	A
USGS	13337000	2003-03-27	3670	A
USGS	13337000	2003-03-28	3320	A
USGS	13337000	2003-03-29	3090	A
USGS	13337000	2003-03-30	2980	A
USGS	13337000	2003-03-31	3850	A
USGS	13337000	2003-04-01	6980	A
USGS	13337000	2003-04-02	6270	A
USGS	13337000	2003-04-03	5460	A
USGS	13337000	2003-04-04	4770	A
USGS	13337000	2003-04-05	4330	A
USGS	13337000	2003-04-06	3930	A
USGS	13337000	2003-04-07	3590	A
USGS	13337000	2003-04-08	3420	A
USGS	13337000	2003-04-09	3610	A
USGS	13337000	2003-04-10	4020	A
USGS	13337000	2003-04-11	4890	A
USGS	13337000	2003-04-12	6050	A
USGS	13337000	2003-04-13	7840	A
USGS	13337000	2003-04-14	8080	A
USGS	13337000	2003-04-15	7260	A
USGS	13337000	2003-04-16	6450	A
USGS	13337000	2003-04-17	5930	A
USGS	13337000	2003-04-18	5660	A
USGS	13337000	2003-04-19	5190	A
USGS	13337000	2003-04-20	5090	A
USGS	13337000	2003-04-21	5430	A
USGS	13337000	2003-04-22	6200	A
USGS	13337000	2003-04-23	7280	A
USGS	13337000	2003-04-24	7660	A
USGS	13337000	2003-04-25	8210	A
USGS	13337000	2003-04-26	7660	A
USGS	13337000	2003-04-27	6770	A
USGS	13337000	2003-04-28	6220	A
USGS	13337000	2003-04-29	6100	A
USGS	13337000	2003-04-30	5970	A
USGS	13337000	2003-05-01	6090	A
USGS	13337000	2003-05-02	6290	A
USGS	13337000	2003-05-03	6440	A
USGS	13337000	2003-05-04	6480	A
USGS	13337000	2003-05-05	6500	A
USGS	13337000	2003-05-06	6030	A
USGS	13337000	2003-05-07	5640	A
USGS	13337000	2003-05-08	5270	A
USGS	13337000	2003-05-09	5130	A
USGS	13337000	2003-05-10	5020	A
USGS	13337000	2003-05-11	5070	A
USGS	13337000	2003-05-12	5590	A
USGS	13337000	2003-05-13	6160	A
USGS	13337000	2003-05-14	6960	A
USGS	13337000	2003-05-15	8430	A
USGS	13337000	2003-05-16	8740	A
USGS	13337000	2003-05-17	7760	A
USGS	13337000	2003-05-18	6880	A
USGS	13337000	2003-05-19	6200	A
USGS	13337000	2003-05-20	5850	A
USGS	13337000	2003-05-21	5870	A
USGS	13337000	2003-05-22	6290	A
USGS	13337000	2003-05-23	8140	A
USGS	13337000	2003-05-24	11700	A
USGS	13337000	2003-05-25	16300	A
USGS	13337000	2003-05-26	19200	A
USGS	13337000	2003-05-27	17900	A
USGS	13337000	2003-05-28	18700	A
USGS	13337000	2003-05-29	21300	A
USGS	13337000	2003-05-30	21200	A
USGS	13337000	2003-05-31	20500	A
USGS	13337000	2003-06-01	16900	A
USGS	13337000	2003-06-02	15000	A
USGS	13337000	2003-06-03	13100	A
USGS	13337000	2003-06-04	11700	A
USGS	13337000	2003-06-05	11000	A
USGS	13337000	2003-06-06	10700	A
USGS	13337000	2003-06-07	10600	A
USGS	13337000	2003-06-08	10100	A
USGS	13337000	2003-06-09	10100	A
USGS	13337000	2003-06-10	10000	A
USGS	13337000	2003-06-11	9660	A
USGS	13337000	2003-06-12	8510	A
USGS	13337000	2003-06-13	8010	A
USGS	13337000	2003-06-14	7440	A
USGS	13337000	2003-06-15	7190	A
USGS	13337000	2003-06-16	6880	A
USGS	13337000	2003-06-17	6670	A
USGS	13337000	2003-06-18	6620	A
USGS	13337000	2003-06-19	6340	A
USGS	13337000	2003-06-20	6170	A
USGS	13337000	2003-06-21	5350	A
USGS	13337000	2003-06-22	4700	A
USGS	13337000	2003-06-23	4170	A
USGS	13337000	2003-06-24	3740	A
USGS	13337000	2003-06-25	3600	A
USGS	13337000	2003-06-26	3390	A
USGS	13337000	2003-06-27	3280	A
USGS	13337000	2003-06-28	3250	A
USGS	13337000	2003-06-29	3120	A
USGS	13337000	2003-06-30	2960	A
USGS	13337000	2003-07-01	2800	A
USGS	13337000	2003-07-02	2600	A
USGS	13337000	2003-07-03	2380	A
USGS	13337000	2003-07-04	2190	A
USGS	13337000	2003-07-05	2030	A
USGS	13337000	2003-07-06	1910	A
USGS	13337000	2003-07-07	1800	A
USGS	13337000	2003-07-08	1850	A
USGS	13337000	2003-07-09	1980	A
USGS	13337000	2003-07-10	1700	A
USGS	13337000	2003-07-11	1540	A
USGS	13337000	2003-07-12	1430	A
USGS	13337000	2003-07-13	1350	A
USGS	13337000	2003-07-14	1280	A
USGS	13337000	2003-07-15	1210	A
USGS	13337000	2003-07-16	1130	A
USGS	13337000	2003-07-17	1070	A
USGS	13337000	2003-07-18	1020	A
USGS	13337000	2003-07-19	973	A
USGS	13337000	2003-07-20	924	A
USGS	13337000	2003-07-21	874	A
USGS	13337000	2003-07-22	843	A
USGS	13337000	2003-07-23	803	A
USGS	13337000	2003-07-24	779	A
USGS	13337000	2003-07-25	772	A
USGS	13337000	2003-07-26	756	A
USGS	13337000	2003-07-27	728	A
USGS	13337000	2003-07-28	697	A
USGS	13337000	2003-07-29	663	A
USGS	13337000	2003-07-30	634	A
USGS	13337000	2003-07-31	610	A
USGS	13337000	2003-08-01	590	A
USGS	13337000	2003-08-02	570	A
USGS	13337000	2003-08-03	573	A
USGS	13337000	2003-08-04	593	A
USGS	13337000	2003-08-05	580	A
USGS	13337000	2003-08-06	562	A
USGS	13337000	2003-08-07	574	A
USGS	13337000	2003-08-08	551	A
USGS	13337000	2003-08-09	520	A
USGS	13337000	2003-08-10	496	A
USGS	13337000	2003-08-11	475	A
USGS	13337000	2003-08-12	464	A
USGS	13337000	2003-08-13	458	A
USGS	13337000	2003-08-14	452	A
USGS	13337000	2003-08-15	440	A
USGS	13337000	2003-08-16	430	A
USGS	13337000	2003-08-17	416	A
USGS	13337000	2003-08-18	410	A
USGS	13337000	2003-08-19	410	A
USGS	13337000	2003-08-20	402	A
USGS	13337000	2003-08-21	390	A
USGS	13337000	2003-08-22	393	A
USGS	13337000	2003-08-23	607	A
USGS	13337000	2003-08-24	554	A
USGS	13337000	2003-08-25	482	A
USGS	13337000	2003-08-26	429	A
USGS	13337000	2003-08-27	404	A
USGS	13337000	2003-08-28	395	A
USGS	13337000	2003-08-29	394	A
USGS	13337000	2003-08-30	379	A
USGS	13337000	2003-08-31	368	A
USGS	13337000	2003-09-01	361	A
USGS	13337000	2003-09-02	352	A
USGS	13337000	2003-09-03	343	A
USGS	13337000	2003-09-04	336	A
USGS	13337000	2003-09-05	331	A
USGS	13337000	2003-09-06	328	A
USGS	13337000	2003-09-07	322	A
USGS	13337000	2003-09-08	351	A
USGS	13337000	2003-09-09	445	A
USGS	13337000	2003-09-10	422	A
USGS	13337000	2003-09-11	409	A
USGS	13337000	2003-09-12	415	A
USGS	13337000	2003-09-13	449	A
USGS	13337000	2003-09-14	429	A
USGS	13337000	2003-09-15	383	A
USGS	13337000	2003-09-16	364	A
USGS	13337000	2003-09-17	435	A
USGS	13337000	2003-09-18	465	A
USGS	13337000	2003-09-19	421	A
USGS	13337000	2003-09-20	394	A
USGS	13337000	2003-09-21	371	A
USGS	13337000	2003-09-22	358	A
USGS	13337000	2003-09-23	351	A
USGS	13337000	2003-09-24	342	A
USGS	13337000	2003-09-25	337	A
USGS	13337000	2003-09-26	330	A
USGS	13337000	2003-09-27	320	A:e
USGS	13337000	2003-09-28	320	A:e
USGS	13337000	2003-09-29	310	A:e
USGS	13337000	2003-09-30	310	A:e
USGS	13337000	2003-10-01	300	A:e
USGS	13337000	2003-10-02	300	A:e
USGS	13337000	2003-10-03	300	A:e
USGS	13337000	2003-10-04	280	A:e
USGS	13337000	2003-10-05	280	A:e
USGS	13337000	2003-10-06	280	A:e
USGS	13337000	2003-10-07	282	A
USGS	13337000	2003-10-08	282	A
USGS	13337000	2003-10-09	284	A
USGS	13337000	2003-10-10	292	A
USGS	13337000	2003-10-11	303	A
USGS	13337000	2003-10-12	358	A
USGS	13337000	2003-10-13	445	A
USGS	13337000	2003-10-14	485	A
USGS	13337000	2003-10-15	430	A
USGS	13337000	2003-10-16	546	A
USGS	13337000	2003-10-17	562	A
USGS	13337000	2003-10-18	493	A
USGS	13337000	2003-10-19	449	A
USGS	13337000	2003-10-20	416	A
USGS	13337000	2003-10-21	395	A
USGS	13337000	2003-10-22	378	A
USGS	13337000	2003-10-23	371	A
USGS	13337000	2003-10-24	364	A
USGS	13337000	2003-10-25	351	A
USGS	13337000	2003-10-26	344	A
USGS	13337000	2003-10-27	340	A
USGS	13337000	2003-10-28	372	A
USGS	13337000	2003-10-29	1440	A
USGS	13337000	2003-10-30	1120	A
USGS	13337000	2003-10-31	628	A
USGS	13337000	2003-11-01	411	A
USGS	13337000	2003-11-02	366	A
USGS	13337000	2003-11-03	455	A
USGS	13337000	2003-11-04	484	A
USGS	13337000	2003-11-05	340	A:e
USGS	13337000	2003-11-06	240	A:e
USGS	13337000	2003-11-07	240	A:e
USGS	13337000	2003-11-08	320	A:e
USGS	13337000	2003-11-09	438	A
USGS	13337000	2003-11-10	518	A
USGS	13337000	2003-11-11	1080	A
USGS	13337000	2003-11-12	861	A
USGS	13337000	2003-11-13	596	A
USGS	13337000	2003-11-14	510	A
USGS	13337000	2003-11-15	480	A
USGS	13337000	2003-11-16	486	A
USGS	13337000	2003-11-17	554	A
USGS	13337000	2003-11-18	579	A
USGS	13337000	2003-11-19	596	A
USGS	13337000	2003-11-20	722	A
USGS	13337000	2003-11-21	618	A
USGS	13337000	2003-11-22	515	A
USGS	13337000	2003-11-23	465	A
USGS	13337000	2003-11-24	457	A
USGS	13337000	2003-11-25	459	A
USGS	13337000	2003-11-26	476	A
USGS	13337000	2003-11-27	474	A
USGS	13337000	2003-11-28	466	A
USGS	13337000	2003-11-29	681	A
USGS	13337000	2003-11-30	832	A
USGS	13337000	2003-12-01	736	A
USGS	13337000	2003-12-02	802	A
USGS	13337000	2003-12-03	871	A
USGS	13337000	2003-12-04	807	A
USGS	13337000	2003-12-05	690	A
USGS	13337000	2003-12-06	975	A
USGS	13337000	2003-12-07	1160	A
USGS	13337000	2003-12-08	974	A
USGS	13337000	2003-12-09	842	A
USGS	13337000	2003-12-10	763	A
USGS	13337000	2003-12-11	727	A
USGS	13337000	2003-12-12	692	A
USGS	13337000	2003-12-13	734	A
USGS	13337000	2003-12-14	861	A
USGS	13337000	2003-12-15	807	A
USGS	13337000	2003-12-16	708	A
USGS	13337000	2003-12-17	662	A
USGS	13337000	2003-12-18	641	A
USGS	13337000	2003-12-19	547	A
USGS	13337000	2003-12-20	499	A
USGS	13337000	2003-12-21	599	A
USGS	13337000	2003-12-22	701	A
USGS	13337000	2003-12-23	606	A
USGS	13337000	2003-12-24	541	A
USGS	13337000	2003-12-25	612	A
USGS	13337000	2003-12-26	678	A
USGS	13337000	2003-12-27	619	A
USGS	13337000	2003-12-28	561	A
USGS	13337000	2003-12-29	554	A
USGS	13337000	2003-12-30	524	A
USGS	13337000	2003-12-31	500	A
USGS	13337000	2004-01-01	517	A
USGS	13337000	2004-01-02	538	A
USGS	13337000	2004-01-03	548	A
USGS	13337000	2004-01-04	533	A
USGS	13337000	2004-01-05	400	A:e
USGS	13337000	2004-01-06	320	A:e
USGS	13337000	2004-01-07	440	A:e
USGS	13337000	2004-01-08	620	A:e
USGS	13337000	2004-01-09	705	A
USGS	13337000	2004-01-10	717	A
USGS	13337000	2004-01-11	672	A
USGS	13337000	2004-01-12	594	A
USGS	13337000	2004-01-13	553	A
USGS	13337000	2004-01-14	552	A
USGS	13337000	2004-01-15	536	A
USGS	13337000	2004-01-16	550	A
USGS	13337000	2004-01-17	552	A
USGS	13337000	2004-01-18	537	A
USGS	13337000	2004-01-19	541	A
USGS	13337000	2004-01-20	541	A
USGS	13337000	2004-01-21	541	A
USGS	13337000	2004-01-22	535	A
USGS	13337000	2004-01-23	550	A
USGS	13337000	2004-01-24	573	A
USGS	13337000	2004-01-25	566	A
USGS	13337000	2004-01-26	541	A
USGS	13337000	2004-01-27	544	A
USGS	13337000	2004-01-28	603	A
USGS	13337000	2004-01-29	835	A
USGS	13337000	2004-01-30	1380	A
USGS	13337000	2004-01-31	1230	A
USGS	13337000	2004-02-01	1010	A
USGS	13337000	2004-02-02	854	A
USGS	13337000	2004-02-03	792	A
USGS	13337000	2004-02-04	741	A
USGS	13337000	2004-02-05	728	A
USGS	13337000	2004-02-06	690	A
USGS	13337000	2004-02-07	682	A
USGS	13337000	2004-02-08	655	A
USGS	13337000	2004-02-09	656	A
USGS	13337000	2004-02-10	640	A
USGS	13337000	2004-02-11	629	A
USGS	13337000	2004-02-12	582	A
USGS	13337000	2004-02-13	545	A
USGS	13337000	2004-02-14	540	A
USGS	13337000	2004-02-15	574	A
USGS	13337000	2004-02-16	622	A
USGS	13337000	2004-02-17	726	A
USGS	13337000	2004-02-18	909	A
USGS	13337000	2004-02-19	1300	A
USGS	13337000	2004-02-20	1210	A
USGS	13337000	2004-02-21	1100	A
USGS	13337000	2004-02-22	1010	A
USGS	13337000	2004-02-23	959	A
USGS	13337000	2004-02-24	979	A
USGS	13337000	2004-02-25	1080	A
USGS	13337000	2004-02-26	1070	A
USGS	13337000	2004-02-27	1070	A
USGS	13337000	2004-02-28	1060	A
USGS	13337000	2004-02-29	1050	A
USGS	13337000	2004-03-01	1030	A
USGS	13337000	2004-03-02	1010	A
USGS	13337000	2004-03-03	986	A
USGS	13337000	2004-03-04	977	A
USGS	13337000	2004-03-05	973	A
USGS	13337000	2004-03-06	1030	A
USGS	13337000	2004-03-07	948	A
USGS	13337000	2004-03-08	933	A
USGS	13337000	2004-03-09	1050	A
USGS	13337000	2004-03-10	1430	A
USGS	13337000	2004-03-11	1600	A
USGS	13337000	2004-03-12	1610	A
USGS	13337000	2004-03-13	1730	A
USGS	13337000	2004-03-14	1780	A
USGS	13337000	2004-03-15	1700	A
USGS	13337000	2004-03-16	1750	A
USGS	13337000	2004-03-17	1870	A
USGS	13337000	2004-03-18	2090	A
USGS	13337000	2004-03-19	2840	A
USGS	13337000	2004-03-20	2730	A
USGS	13337000	2004-03-21	2530	A
USGS	13337000	2004-03-22	2850	A
USGS	13337000	2004-03-23	3540	A
USGS	13337000	2004-03-24	4460	A
USGS	13337000	2004-03-25	4310	A
USGS	13337000	2004-03-26	4190	A
USGS	13337000	2004-03-27	3830	A
USGS	13337000	2004-03-28	3480	A
USGS	13337000	2004-03-29	3240	A
USGS	13337000	2004-03-30	3480	A
USGS	13337000	2004-03-31	4110	A
USGS	13337000	2004-04-01	4140	A
USGS	13337000	2004-04-02	3790	A
USGS	13337000	2004-04-03	3720	A
USGS	13337000	2004-04-04	4350	A
USGS	13337000	2004-04-05	5350	A
USGS	13337000	2004-04-06	6000	A
USGS	13337000	2004-04-07	6540	A
USGS	13337000	2004-04-08	6900	A
USGS	13337000	2004-04-09	6620	A
USGS	13337000	2004-04-10	6100	A
USGS	13337000	2004-04-11	5850	A
USGS	13337000	2004-04-12	6040	A
USGS	13337000	2004-04-13	6580	A
USGS	13337000	2004-04-14	7490	A
USGS	13337000	2004-04-15	7160	A
USGS	13337000	2004-04-16	6230	A
USGS	13337000	2004-04-17	5630	A
USGS	13337000	2004-04-18	5180	A
USGS	13337000	2004-04-19	4840	A
USGS	13337000	2004-04-20	4710	A
USGS	13337000	2004-04-21	4370	A
USGS	13337000	2004-04-22	4140	A
USGS	13337000	2004-04-23	4190	A
USGS	13337000	2004-04-24	4880	A
USGS	13337000	2004-04-25	4800	A
USGS	13337000	2004-04-26	5160	A
USGS	13337000	2004-04-27	6240	A
USGS	13337000	2004-04-28	8130	A
USGS	13337000	2004-04-29	7020	A
USGS	13337000	2004-04-30	6550	A
USGS	13337000	2004-05-01	7020	A
USGS	13337000	2004-05-02	8190	A
USGS	13337000	2004-05-03	9810	A
USGS	13337000	2004-05-04	10900	A
USGS	13337000	2004-05-05	11800	A
USGS	13337000	2004-05-06	11700	A
USGS	13337000	2004-05-07	11200	A
USGS	13337000	2004-05-08	11400	A
USGS	13337000	2004-05-09	10800	A
USGS	13337000	2004-05-10	9470	A
USGS	13337000	2004-05-11	9200	A
USGS	13337000	2004-05-12	7820	A
USGS	13337000	2004-05-13	6630	A
USGS	13337000	2004-05-14	6010	A
USGS	13337000	2004-05-15	5670	A
USGS	13337000	2004-05-16	6220	A
USGS	13337000	2004-05-17	6280	A
USGS	13337000	2004-05-18	6320	A
USGS	13337000	2004-05-19	7420	A
USGS	13337000	2004-05-20	7450	A
USGS	13337000	2004-05-21	7860	A
USGS	13337000	2004-05-22	8710	A
USGS	13337000	2004-05-23	8620	A
USGS	13337000	2004-05-24	7660	A
USGS	13337000	2004-05-25	6860	A
USGS	13337000	2004-05-26	7320	A
USGS	13337000	2004-05-27	12500	A
USGS	13337000	2004-05-28	15200	A
USGS	13337000	2004-05-29	13600	A
USGS	13337000	2004-05-30	11900	A
USGS	13337000	2004-05-31	11900	A
USGS	13337000	2004-06-01	10800	A
USGS	13337000	2004-06-02	10000	A
USGS	13337000	2004-06-03	9810	A
USGS	13337000	2004-06-04	10200	A
USGS	13337000	2004-06-05	10700	A
USGS	13337000	2004-06-06	12100	A
USGS	13337000	2004-06-07	9530	A
USGS	13337000	2004-06-08	8370	A
USGS	13337000	2004-06-09	7840	A
USGS	13337000	2004-06-10	8020	A
USGS	13337000	2004-06-11	8150	A
USGS	13337000	2004-06-12	7050	A
USGS	13337000	2004-06-13	6690	A
USGS	13337000	2004-06-14	6610	A
USGS	13337000	2004-06-15	5980	A
USGS	13337000	2004-06-16	5410	A
USGS	13337000	2004-06-17	5110	A
USGS	13337000	2004-06-18	5020	A
USGS	13337000	2004-06-19	5440	A
USGS	13337000	2004-06-20	5190	A
USGS	13337000	2004-06-21	4690	A
USGS	13337000	2004-06-22	4470	A
USGS	13337000	2004-06-23	4300	A
USGS	13337000	2004-06-24	4130	A
USGS	13337000	2004-06-25	4020	A
USGS	13337000	2004-06-26	3810	A
USGS	13337000	2004-06-27	3520	A
USGS	13337000	2004-06-28	3400	A
USGS	13337000	2004-06-29	3170	A
USGS	13337000	2004-06-30	2890	A
USGS	13337000	2004-07-01	2660	A
USGS	13337000	2004-07-02	2480	A
USGS	13337000	2004-07-03	2300	A
USGS	13337000	2004-07-04	2160	A
USGS	13337000	2004-07-05	2050	A
USGS	13337000	2004-07-06	1920	A
USGS	13337000	2004-07-07	1840	A
USGS	13337000	2004-07-08	1830	A
USGS	13337000	2004-07-09	1690	A
USGS	13337000	2004-07-10	1570	A
USGS	13337000	2004-07-11	1490	A
USGS	13337000	2004-07-12	1410	A
USGS	13337000	2004-07-13	1340	A
USGS	13337000	2004-07-14	1260	A
USGS	13337000	2004-07-15	1200	A
USGS	13337000	2004-07-16	1140	A
USGS	13337000	2004-07-17	1090	A
USGS	13337000	2004-07-18	1050	A
USGS	13337000	2004-07-19	1100	A
USGS	13337000	2004-07-20	1410	A
USGS	13337000	2004-07-21	1230	A
USGS	13337000	2004-07-22	1050	A
USGS	13337000	2004-07-23	976	A
USGS	13337000	2004-07-24	918	A
USGS	13337000	2004-07-25	872	A
